time,ask qty,bid qty,bid price,ask price
104140,2136,1783,489000.0,489500.0
104213,2193,1621,489000.0,489500.0
104217,2174,1582,489000.0,489500.0
104228,2154,1577,489000.0,489500.0
104248,2149,1789,489000.0,489500.0
104300,2159,1670,489000.0,489500.0
104323,2157,1587,489000.0,489500.0
104332,2095,1575,489000.0,489500.0
104349,2094,1590,489000.0,489500.0
104406,2098,1593,489000.0,489500.0
104409,2096,1393,489000.0,489500.0
104411,2094,1170,489000.0,489500.0
104420,2248,1081,489000.0,489500.0
104422,2094,927,489000.0,489500.0
104423,2094,525,489000.0,489500.0
104425,1788,219,489000.0,489500.0
104426,1780,147,489000.0,489500.0
104439,648,347,488500.0,489000.0
104445,351,51,488500.0,489000.0
104514,402,271,488500.0,489000.0
104554,910,327,488500.0,489000.0
104612,1113,310,488500.0,489000.0
104614,1113,226,488500.0,489000.0
104620,1095,138,488500.0,489000.0
104622,1095,129,488500.0,489000.0
104631,1098,107,488500.0,489000.0
104632,86,1413,488000.0,488500.0
104635,1367,1392,488000.0,488500.0
104649,1573,1076,488000.0,488500.0
104653,1438,932,488000.0,488500.0
104655,1438,801,488000.0,488500.0
104706,1428,743,488000.0,488500.0
104708,1427,643,488000.0,488500.0
104709,2854,1226,488000.0,488500.0
104710,1427,613,488000.0,488500.0
104714,291,821,487500.0,488000.0
104718,355,507,487500.0,488000.0
104723,359,481,487500.0,488000.0
104733,974,310,487500.0,488000.0
104735,974,271,487500.0,488000.0
104738,809,122,487500.0,488000.0
104758,725,567,487000.0,487500.0
104759,725,567,487000.0,487500.0
104800,35,1090,486500.0,487000.0
104811,1055,844,486500.0,487000.0
104824,3538,1652,486500.0,487000.0
104827,1768,681,486500.0,487000.0
104830,1586,519,486500.0,487000.0
104831,1586,315,486500.0,487000.0
104835,191,2383,486000.0,486500.0
104838,357,2376,486000.0,486500.0
104849,612,2366,486000.0,486500.0
104912,634,2376,486000.0,486500.0
104924,634,2371,486000.0,486500.0
104945,837,2402,486000.0,486500.0
104949,837,2363,486000.0,486500.0
104955,838,2230,486000.0,486500.0
105006,928,2462,486000.0,486500.0
105007,923,2461,486000.0,486500.0
105010,666,2221,486000.0,486500.0
105012,551,2221,486000.0,486500.0
105013,551,2221,486000.0,486500.0
105103,598,554,486500.0,487000.0
105119,586,713,486500.0,487000.0
105134,587,746,486500.0,487000.0
105137,536,736,486500.0,487000.0
105205,720,820,486500.0,487000.0
105233,771,1089,486500.0,487000.0
105238,771,1129,486500.0,487000.0
105242,1080,893,486500.0,487000.0
105300,1083,822,486500.0,487000.0
105315,1347,776,486500.0,487000.0
105316,1337,776,486500.0,487000.0
105322,1335,509,486500.0,487000.0
105323,1335,509,486500.0,487000.0
105325,1391,416,486500.0,487000.0
105329,1109,234,486500.0,487000.0
105330,1109,234,486500.0,487000.0
105332,1109,35,486500.0,487000.0
105341,617,2726,486000.0,486500.0
105347,1138,5746,486000.0,486500.0
105359,556,2872,486000.0,486500.0
105402,541,2853,486000.0,486500.0
105409,645,3785,486000.0,486500.0
105415,645,3879,486000.0,486500.0
105422,545,3771,486000.0,486500.0
105441,311,3931,486000.0,486500.0
105446,266,3947,486000.0,486500.0
105459,259,3963,486000.0,486500.0
105516,812,104,486500.0,487000.0
105551,786,507,486500.0,487000.0
105601,787,604,486500.0,487000.0
105602,787,405,486500.0,487000.0
105612,1091,190,486500.0,487000.0
105615,189,3929,486000.0,486500.0
105620,224,3931,486000.0,486500.0
105623,205,3925,486000.0,486500.0
105625,92,3947,486000.0,486500.0
105629,28,4042,486000.0,486500.0
105639,36,4022,486000.0,486500.0
105641,47,4031,486000.0,486500.0
105648,36,3983,486000.0,486500.0
105700,29,3981,486000.0,486500.0
105707,92,3981,486000.0,486500.0
105713,269,4011,486000.0,486500.0
105718,309,4011,486000.0,486500.0
105726,193,4036,486000.0,486500.0
105730,153,4042,486000.0,486500.0
105733,72,4042,486000.0,486500.0
105739,144,4046,486000.0,486500.0
105747,432,4060,486000.0,486500.0
105750,438,4025,486000.0,486500.0
105800,365,4319,486000.0,486500.0
105804,370,4319,486000.0,486500.0
105817,374,4340,486000.0,486500.0
105828,358,4352,486000.0,486500.0
105829,358,4343,486000.0,486500.0
105832,222,4125,486000.0,486500.0
105836,422,4113,486000.0,486500.0
105846,102,4487,486000.0,486500.0
105849,663,3,486500.0,487000.0
105856,641,324,486500.0,487000.0
105901,630,648,486500.0,487000.0
105911,597,712,486500.0,487000.0
105933,751,943,486500.0,487000.0
105942,1434,1878,486500.0,487000.0
110011,710,994,486500.0,487000.0
110013,691,1008,486500.0,487000.0
110023,592,893,486500.0,487000.0
110043,1183,661,486500.0,487000.0
110047,991,466,486500.0,487000.0
110056,300,5437,486000.0,486500.0
110107,295,5437,486000.0,486500.0
110109,286,5437,486000.0,486500.0
110111,140,10882,486000.0,486500.0
110121,361,69,486500.0,487000.0
110138,369,63,486500.0,487000.0
110149,338,212,486500.0,487000.0
110206,430,582,486500.0,487000.0
110212,430,643,486500.0,487000.0
110221,412,644,486500.0,487000.0
110222,412,644,486500.0,487000.0
110230,373,967,486500.0,487000.0
110231,346,962,486500.0,487000.0
110233,98,724,486500.0,487000.0
110347,54,406,487000.0,487500.0
110356,54,406,487000.0,487500.0
110420,61,401,487000.0,487500.0
110442,36,407,487000.0,487500.0
110445,34,418,487000.0,487500.0
110456,403,231,487500.0,488000.0
110509,404,204,487500.0,488000.0
110529,524,205,487500.0,488000.0
110617,609,157,487500.0,488000.0
110618,599,138,487500.0,488000.0
110624,574,1,487000.0,487500.0
110635,189,517,487000.0,487500.0
110700,183,534,487000.0,487500.0
110705,157,527,487000.0,487500.0
110706,157,527,487000.0,487500.0
110747,164,755,487000.0,487500.0
110812,181,852,487000.0,487500.0
110822,170,855,487000.0,487500.0
110824,144,835,487000.0,487500.0
110833,341,136,487500.0,488000.0
110843,426,131,487500.0,488000.0
110906,459,117,487500.0,488000.0
110909,369,53,487500.0,488000.0
110919,38,581,487000.0,487500.0
110954,100,793,487000.0,487500.0
111014,105,908,487000.0,487500.0
111021,30,919,487000.0,487500.0
111041,438,278,487500.0,488000.0
111110,437,256,487500.0,488000.0
111123,436,248,487500.0,488000.0
111124,442,110,487500.0,488000.0
111125,442,110,487500.0,488000.0
111141,184,889,487000.0,487500.0
111151,108,835,487000.0,487500.0
111201,107,1270,487000.0,487500.0
111213,201,1254,487000.0,487500.0
111223,99,25,487500.0,488000.0
111236,100,44,487500.0,488000.0
111241,382,60,488000.0,488500.0
111245,326,160,488000.0,488500.0
111307,323,59,488000.0,488500.0
111326,346,41,488000.0,488500.0
111333,352,355,488000.0,488500.0
111337,354,342,488000.0,488500.0
111348,357,323,488000.0,488500.0
111357,331,304,488000.0,488500.0
111402,331,283,488000.0,488500.0
111410,333,694,488000.0,488500.0
111412,290,695,488000.0,488500.0
111414,126,695,488000.0,488500.0
111437,432,549,488500.0,489000.0
111445,410,531,488500.0,489000.0
111455,410,487,488500.0,489000.0
111508,408,554,488500.0,489000.0
111513,389,554,488500.0,489000.0
111550,449,584,488500.0,489000.0
111553,445,584,488500.0,489000.0
111606,445,257,488500.0,489000.0
111607,445,257,488500.0,489000.0
111626,548,491,488000.0,488500.0
111645,864,666,488000.0,488500.0
111703,825,645,488000.0,488500.0
111724,821,661,488000.0,488500.0
111743,967,662,488000.0,488500.0
111806,966,1127,488000.0,488500.0
111812,983,690,488000.0,488500.0
111814,1722,1380,488000.0,488500.0
111831,308,524,488500.0,489000.0
111836,310,496,488500.0,489000.0
111844,315,548,488500.0,489000.0
111848,316,241,488500.0,489000.0
111850,316,241,488500.0,489000.0
111854,266,665,488000.0,488500.0
111902,366,664,488000.0,488500.0
111906,347,690,488000.0,488500.0
111908,594,1282,488000.0,488500.0
111910,247,344,488000.0,488500.0
111926,244,544,488000.0,488500.0
111927,244,535,488000.0,488500.0
111949,326,446,488000.0,488500.0
111957,326,436,488000.0,488500.0
112001,25,436,488000.0,488500.0
112026,30,630,488000.0,488500.0
112049,29,665,488000.0,488500.0
112057,19,653,488000.0,488500.0
112058,19,653,488000.0,488500.0
112156,359,731,488000.0,488500.0
112203,354,731,488000.0,488500.0
112204,354,731,488000.0,488500.0
112212,357,656,488000.0,488500.0
112222,164,640,488000.0,488500.0
112248,377,640,488000.0,488500.0
112300,377,618,488000.0,488500.0
112306,989,310,488000.0,488500.0
112309,1296,808,487750.0,488250.0
112315,452,675,487500.0,488000.0
112325,587,660,487500.0,488000.0
112327,588,641,487500.0,488000.0
112342,584,641,487500.0,488000.0
112345,703,673,487500.0,488000.0
112352,711,559,487500.0,488000.0
112402,996,559,487500.0,488000.0
112405,2608,818,487500.0,488000.0
112407,1304,213,487500.0,488000.0
112409,70,890,487000.0,487500.0
112412,846,1712,487000.0,487500.0
112414,733,242,487000.0,487500.0
112431,422,2189,486500.0,487000.0
112446,813,2175,486500.0,487000.0
112459,752,2175,486500.0,487000.0
112513,980,1978,486500.0,487000.0
112514,980,1978,486500.0,487000.0
112542,1812,1353,486500.0,487000.0
112551,1835,1284,486500.0,487000.0
112604,1842,1275,486500.0,487000.0
112607,1842,1242,486500.0,487000.0
112614,1842,1201,486500.0,487000.0
112634,1631,1288,486500.0,487000.0
112636,1642,1275,486500.0,487000.0
112637,1642,1275,486500.0,487000.0
112641,1591,927,486500.0,487000.0
112644,1591,779,486500.0,487000.0
112651,1615,760,486500.0,487000.0
112652,11305,5320,486500.0,487000.0
112709,977,923,486500.0,487000.0
112722,763,1011,486500.0,487000.0
112741,810,1020,486500.0,487000.0
112746,811,1415,486500.0,487000.0
112747,811,1413,486500.0,487000.0
112757,768,1491,486500.0,487000.0
112759,669,1929,486500.0,487000.0
112809,664,1905,486500.0,487000.0
112818,677,2089,486500.0,487000.0
112834,750,2082,486500.0,487000.0
112911,1109,1990,486500.0,487000.0
112921,1058,1990,486500.0,487000.0
112923,1058,1999,486500.0,487000.0
112927,1095,1880,486500.0,487000.0
112930,995,1780,486500.0,487000.0
112935,991,1666,486500.0,487000.0
112939,1982,3036,486500.0,487000.0
112955,933,1438,486500.0,487000.0
113002,915,1444,486500.0,487000.0
113005,842,1379,486500.0,487000.0
113006,842,1270,486500.0,487000.0
113011,843,1183,486500.0,487000.0
113026,836,1140,486500.0,487000.0
113045,839,1346,486500.0,487000.0
113054,831,1379,486500.0,487000.0
113059,829,1373,486500.0,487000.0
113102,328,1373,486500.0,487000.0
113104,333,1225,486500.0,487000.0
113107,107,1002,486500.0,487000.0
113108,107,1002,486500.0,487000.0
113131,936,244,487000.0,487500.0
113145,936,230,487000.0,487500.0
113149,936,144,487000.0,487500.0
113205,266,668,486500.0,487000.0
113214,273,673,486500.0,487000.0
113225,271,852,486500.0,487000.0
113237,33,667,486500.0,487000.0
113256,34,728,486500.0,487000.0
113312,100,751,486500.0,487000.0
113329,718,731,486500.0,487000.0
113332,1024,427,486500.0,487000.0
113340,1023,117,486500.0,487000.0
113342,1023,117,486500.0,487000.0
113345,245,5997,486000.0,486500.0
113413,1160,12026,486000.0,486500.0
113416,511,6006,486000.0,486500.0
113421,561,5974,486000.0,486500.0
113431,571,5871,486000.0,486500.0
113432,526,5722,486000.0,486500.0
113442,1192,11552,486000.0,486500.0
113450,594,5687,486000.0,486500.0
113458,595,4996,486000.0,486500.0
113531,1198,4887,486000.0,486500.0
113533,1198,4885,486000.0,486500.0
113539,1173,4888,486000.0,486500.0
113544,1263,4846,486000.0,486500.0
113603,1270,4890,486000.0,486500.0
113618,2570,8450,486000.0,486500.0
113624,1293,4162,486000.0,486500.0
113633,1299,4141,486000.0,486500.0
113634,1227,4069,486000.0,486500.0
113642,1051,3972,486000.0,486500.0
113657,1047,4054,486000.0,486500.0
113713,1065,3988,486000.0,486500.0
113716,1065,3981,486000.0,486500.0
113746,1151,3861,486000.0,486500.0
113750,1277,3845,486000.0,486500.0
113807,1263,3744,486000.0,486500.0
113820,1261,3732,486000.0,486500.0
113833,1280,3672,486000.0,486500.0
113843,1266,3611,486000.0,486500.0
113858,1264,3697,486000.0,486500.0
113905,1256,3671,486000.0,486500.0
113910,1254,3661,486000.0,486500.0
113925,1163,3613,486000.0,486500.0
113930,1161,3499,486000.0,486500.0
113933,1144,3504,486000.0,486500.0
113936,1172,3417,486000.0,486500.0
113941,1108,3419,486000.0,486500.0
113942,1108,3419,486000.0,486500.0
113946,881,3418,486000.0,486500.0
113953,875,3348,486000.0,486500.0
114008,975,3368,486000.0,486500.0
114020,1056,3605,486000.0,486500.0
114022,1006,3605,486000.0,486500.0
114028,995,3765,486000.0,486500.0
114030,763,3530,486000.0,486500.0
114033,706,3530,486000.0,486500.0
114036,688,3525,486000.0,486500.0
114041,667,3527,486000.0,486500.0
114042,667,3527,486000.0,486500.0
114055,617,3478,486000.0,486500.0
114117,578,3465,486000.0,486500.0
114132,694,3753,486000.0,486500.0
114135,398,3447,486000.0,486500.0
114141,334,3420,486000.0,486500.0
114142,334,3402,486000.0,486500.0
114144,354,3474,486000.0,486500.0
114152,34,3178,486000.0,486500.0
114223,334,3192,486000.0,486500.0
114224,320,3192,486000.0,486500.0
114227,646,6378,486000.0,486500.0
114236,824,1806,486500.0,487000.0
114243,233,1038,486500.0,487000.0
114250,234,1529,486500.0,487000.0
114259,191,1548,486500.0,487000.0
114318,184,1572,486500.0,487000.0
114324,226,1558,486500.0,487000.0
114340,455,521,487000.0,487500.0
114341,910,1042,487000.0,487500.0
114346,209,249,487500.0,488000.0
114404,269,136,487500.0,488000.0
114407,270,128,487500.0,488000.0
114424,81,151,487000.0,487500.0
114426,81,136,487000.0,487500.0
114452,317,138,487000.0,487500.0
114515,383,492,487000.0,487500.0
114526,354,910,487500.0,488000.0
114532,355,888,487500.0,488000.0
114535,704,1624,487500.0,488000.0
114602,354,699,487500.0,488000.0
114607,61,699,487500.0,488000.0
114609,532,169,488000.0,488500.0
114629,604,221,488000.0,488500.0
114650,605,267,488000.0,488500.0
114651,605,267,488000.0,488500.0
114700,584,159,488000.0,488500.0
114716,587,131,488000.0,488500.0
114721,684,117,488000.0,488500.0
114728,158,413,487500.0,488000.0
114729,159,403,487500.0,488000.0
114752,162,396,487500.0,488000.0
114800,162,368,487500.0,488000.0
114815,208,596,487500.0,488000.0
114831,276,581,487500.0,488000.0
114841,857,541,487500.0,488000.0
114912,856,672,487500.0,488000.0
114915,858,672,487500.0,488000.0
114939,780,656,487500.0,488000.0
114956,296,702,487500.0,488000.0
114958,592,1284,487500.0,488000.0
115008,313,517,487500.0,488000.0
115011,313,414,487500.0,488000.0
115018,316,384,487500.0,488000.0
115030,324,265,487500.0,488000.0
115032,91,284,487000.0,487500.0
115033,91,284,487000.0,487500.0
115053,507,214,487000.0,487500.0
115104,601,215,487000.0,487500.0
115115,609,193,487000.0,487500.0
115120,590,183,487000.0,487500.0
115129,591,179,487000.0,487500.0
115200,282,299,487000.0,487500.0
115213,433,293,487000.0,487500.0
115219,431,278,487000.0,487500.0
115228,431,249,487000.0,487500.0
115234,431,220,487000.0,487500.0
115235,431,145,487000.0,487500.0
115239,431,115,487000.0,487500.0
115240,358,42,487000.0,487500.0
115247,185,2649,486500.0,487000.0
115305,220,2610,486500.0,487000.0
115323,256,2615,486500.0,487000.0
115326,400,2497,486500.0,487000.0
115332,395,2398,486500.0,487000.0
115339,390,2201,486500.0,487000.0
115344,164,1968,486500.0,487000.0
115357,9,1968,486500.0,487000.0
115400,124,13,487000.0,487500.0
115402,124,9,487000.0,487500.0
115430,353,2022,486500.0,487000.0
115437,357,2014,486500.0,487000.0
115504,357,2133,486500.0,487000.0
115510,359,2089,486500.0,487000.0
115511,359,1989,486500.0,487000.0
115515,359,1948,486500.0,487000.0
115534,460,3212,486500.0,487000.0
115536,301,2908,486500.0,487000.0
115553,229,2923,486500.0,487000.0
115601,198,2942,486500.0,487000.0
115612,170,3557,486500.0,487000.0
115613,299,135,487000.0,487500.0
115615,295,470,487000.0,487500.0
115623,148,494,487000.0,487500.0
115628,107,474,487000.0,487500.0
115638,47,476,487000.0,487500.0
115639,117,455,487000.0,487500.0
115644,117,415,487000.0,487500.0
115649,116,339,487000.0,487500.0
115654,91,354,487000.0,487500.0
115657,69,422,487000.0,487500.0
115700,12,422,487000.0,487500.0
115709,374,196,487500.0,488000.0
115715,394,105,488000.0,488500.0
115729,384,219,488000.0,488500.0
115730,384,219,488000.0,488500.0
115732,1022,182,488500.0,489000.0
115733,1022,182,488500.0,489000.0
115743,899,419,488500.0,489000.0
115750,1077,419,488500.0,489000.0
115752,1148,283,488500.0,489000.0
115755,1148,210,488500.0,489000.0
115801,100,201,488000.0,488500.0
115807,31,201,488000.0,488500.0
115813,11,985,487500.0,488000.0
115814,148,985,487500.0,488000.0
115815,132,986,487500.0,488000.0
115816,132,986,487500.0,488000.0
115831,84,278,488000.0,488500.0
115841,73,280,488000.0,488500.0
115844,73,546,488000.0,488500.0
115849,1041,322,488500.0,489000.0
115901,970,371,488500.0,489000.0
115904,1858,742,488500.0,489000.0
115907,521,371,488500.0,489000.0
115910,446,536,488500.0,489000.0
115914,1301,454,489000.0,489500.0
115921,1157,981,489000.0,489500.0
115925,948,846,489000.0,489500.0
115926,948,846,489000.0,489500.0
115929,498,758,489000.0,489500.0
115946,928,1502,489000.0,489500.0
115948,160,746,489000.0,489500.0
120001,1370,611,489500.0,490000.0
120005,2650,1064,489500.0,490000.0
120006,60,196,489000.0,489500.0
120011,199,190,489000.0,489500.0
120014,202,67,489000.0,489500.0
120016,200,67,489000.0,489500.0
120029,1254,246,489000.0,489500.0
120041,19,5,487500.0,488500.0
120042,6,117,488500.0,489000.0
120044,7,12,488500.0,489000.0
120057,219,321,488500.0,489000.0
120128,138,14,488000.0,488500.0
120153,242,23,488000.0,488500.0
120154,242,23,488000.0,488500.0
120201,487,947,487000.0,487500.0
120213,1104,1502,487000.0,487500.0
120234,606,629,487000.0,487500.0
120239,612,609,487000.0,487500.0
120246,610,601,487000.0,487500.0
120253,606,558,487000.0,487500.0
120254,606,283,487000.0,487500.0
120258,916,266,487000.0,487500.0
120305,290,2395,486500.0,487000.0
120315,66,407,487000.0,487500.0
120316,66,407,487000.0,487500.0
120319,64,323,487000.0,487500.0
120330,137,805,487000.0,487500.0
120331,137,805,487000.0,487500.0
120332,137,805,487000.0,487500.0
120335,129,684,487000.0,487500.0
120338,112,716,487000.0,487500.0
120421,131,1018,487000.0,487500.0
120446,396,311,487500.0,488000.0
120448,396,296,487500.0,488000.0
120502,386,240,487500.0,488000.0
120509,387,244,487500.0,488000.0
120537,483,297,487500.0,488000.0
120554,560,279,487500.0,488000.0
120559,568,211,487500.0,488000.0
120614,665,205,487500.0,488000.0
120621,665,158,487500.0,488000.0
120636,670,141,487500.0,488000.0
120639,672,61,487500.0,488000.0
120650,672,7,487500.0,488000.0
120651,672,802,487000.0,488000.0
120704,2,605,487000.0,487500.0
120721,189,686,487000.0,487500.0
120727,191,691,487000.0,487500.0
120728,191,576,487000.0,487500.0
120809,197,1825,487000.0,487500.0
120810,197,1677,487000.0,487500.0
120814,197,1552,487000.0,487500.0
120819,197,1551,487000.0,487500.0
120851,591,572,487500.0,488000.0
120852,591,615,487500.0,488000.0
120854,591,552,487500.0,488000.0
120905,651,537,487500.0,488000.0
120948,653,555,487500.0,488000.0
120954,653,525,487500.0,488000.0
121006,654,419,487500.0,488000.0
121016,654,447,487500.0,488000.0
121025,669,408,487500.0,488000.0
121031,665,410,487500.0,488000.0
121054,825,434,487500.0,488000.0
121106,829,387,487500.0,488000.0
121114,829,270,487500.0,488000.0
121119,821,269,487500.0,488000.0
121123,1534,313,487500.0,488000.0
121152,672,97,487500.0,488000.0
121157,673,40,487500.0,488000.0
121222,831,31,487500.0,488000.0
121235,10,1556,487000.0,487500.0
121245,418,1548,487000.0,487500.0
121249,438,1437,487000.0,487500.0
121256,438,1331,487000.0,487500.0
121312,440,1285,487000.0,487500.0
121322,442,1181,487000.0,487500.0
121323,442,1081,487000.0,487500.0
121334,444,1115,487000.0,487500.0
121344,353,966,487000.0,487500.0
121346,291,909,487000.0,487500.0
121416,734,95,487500.0,488000.0
121435,738,55,487500.0,488000.0
121444,723,38,487500.0,488000.0
121445,102,712,487000.0,487500.0
121448,144,720,487000.0,487500.0
121458,144,729,487000.0,487500.0
121534,161,945,487000.0,487500.0
121544,159,1429,487000.0,487500.0
121546,159,1411,487000.0,487500.0
121558,1194,1052,487500.0,488000.0
121618,602,401,487500.0,488000.0
121629,603,382,487500.0,488000.0
121655,706,325,487500.0,488000.0
121701,1374,630,487500.0,488000.0
121706,696,64,487500.0,488000.0
121715,200,1240,487000.0,487500.0
121724,245,1318,487000.0,487500.0
121729,343,1196,487000.0,487500.0
121817,354,1106,487000.0,487500.0
121819,358,1073,487000.0,487500.0
121831,46,1067,487000.0,487500.0
121903,1224,28,487500.0,488000.0
121905,612,51,487500.0,488000.0
121929,635,47,487500.0,488000.0
121947,633,27,487500.0,488000.0
121950,123,1320,487000.0,487500.0
122001,105,1320,487000.0,487500.0
122006,99,1295,487000.0,487500.0
122013,620,207,487500.0,488000.0
122014,613,189,487500.0,488000.0
122018,442,430,487500.0,488000.0
122052,456,300,487500.0,488000.0
122105,402,345,487500.0,488000.0
122106,402,305,487500.0,488000.0
122125,582,478,487500.0,488000.0
122130,555,469,487500.0,488000.0
122212,577,473,487500.0,488000.0
122219,582,451,487500.0,488000.0
122237,579,417,487500.0,488000.0
122259,616,413,487500.0,488000.0
122305,615,394,487500.0,488000.0
122307,615,301,487500.0,488000.0
122319,625,305,487500.0,488000.0
122339,754,314,487500.0,488000.0
122343,682,242,487500.0,488000.0
122346,732,152,487500.0,488000.0
122417,725,76,487500.0,488000.0
122426,723,48,487500.0,488000.0
122437,15,1247,487000.0,487500.0
122453,247,1214,487000.0,487500.0
122501,223,1189,487000.0,487500.0
122509,39,985,487000.0,487500.0
122536,41,958,487000.0,487500.0
122546,710,298,487500.0,488000.0
122548,710,298,487500.0,488000.0
122604,712,223,487500.0,488000.0
122617,720,82,487500.0,488000.0
122620,1440,111,487500.0,488000.0
122627,263,973,487000.0,487500.0
122642,644,759,487500.0,488000.0
122703,726,728,487500.0,488000.0
122711,722,705,487500.0,488000.0
122730,725,658,487500.0,488000.0
122736,746,632,487500.0,488000.0
122807,757,679,487500.0,488000.0
122833,927,662,487500.0,488000.0
122855,916,682,487500.0,488000.0
122858,916,654,487500.0,488000.0
122906,916,561,487500.0,488000.0
122913,916,412,487500.0,488000.0
122924,913,368,487500.0,488000.0
122928,897,228,487500.0,488000.0
122936,889,186,487500.0,488000.0
122940,889,181,487500.0,488000.0
123008,885,109,487500.0,488000.0
123036,906,1235,487500.0,488000.0
123051,916,1217,487500.0,488000.0
123055,843,1139,487500.0,488000.0
123059,843,1045,487500.0,488000.0
123108,833,1050,487500.0,488000.0
123116,1666,2168,487500.0,488000.0
123125,783,1501,487500.0,488000.0
123131,770,1493,487500.0,488000.0
123134,770,1468,487500.0,488000.0
123149,837,1370,487500.0,488000.0
123154,847,1367,487500.0,488000.0
123200,847,1247,487500.0,488000.0
123249,846,1298,487500.0,488000.0
123256,845,1318,487500.0,488000.0
123257,841,1297,487500.0,488000.0
123313,840,1178,487500.0,488000.0
123318,840,1171,487500.0,488000.0
123325,835,1157,487500.0,488000.0
123359,854,1053,487500.0,488000.0
123403,782,982,487500.0,488000.0
123407,782,909,487500.0,488000.0
123410,782,870,487500.0,488000.0
123421,2341,2110,487500.0,488000.0
123431,793,506,487500.0,488000.0
123506,880,523,487500.0,488000.0
123510,855,504,487500.0,488000.0
123520,859,578,487500.0,488000.0
123523,854,520,487500.0,488000.0
123544,859,388,487500.0,488000.0
123559,859,866,487500.0,488000.0
123606,860,864,487500.0,488000.0
123615,856,870,487500.0,488000.0
123638,866,763,487500.0,488000.0
123642,866,733,487500.0,488000.0
123646,866,611,487500.0,488000.0
123654,869,533,487500.0,488000.0
123703,870,519,487500.0,488000.0
123706,800,449,487500.0,488000.0
123707,800,350,487500.0,488000.0
123711,792,264,487500.0,488000.0
123713,782,149,487500.0,488000.0
123722,782,168,487500.0,488000.0
123726,782,128,487500.0,488000.0
123733,782,97,487500.0,488000.0
123746,820,63,487500.0,488000.0
123755,824,797,487250.0,487750.0
123801,76,719,487000.0,487500.0
123820,69,681,487000.0,487500.0
123822,69,664,487000.0,487500.0
123829,72,630,487000.0,487500.0
123844,146,469,487000.0,487500.0
123909,149,511,487000.0,487500.0
123917,144,725,487000.0,487500.0
123922,168,706,487000.0,487500.0
123924,168,647,487000.0,487500.0
123933,170,659,487000.0,487500.0
123941,166,578,487000.0,487500.0
124005,245,539,487000.0,487500.0
124023,236,554,487000.0,487500.0
124047,331,631,487000.0,487500.0
124059,320,623,487000.0,487500.0
124103,320,480,487000.0,487500.0
124124,405,458,487000.0,487500.0
124126,511,341,487000.0,487500.0
124147,512,349,487000.0,487500.0
124154,519,318,487000.0,487500.0
124159,519,553,487000.0,487500.0
124227,662,555,487000.0,487500.0
124235,670,540,487000.0,487500.0
124250,670,439,487000.0,487500.0
124303,681,386,487000.0,487500.0
124322,734,368,487000.0,487500.0
124325,734,359,487000.0,487500.0
124329,744,332,487000.0,487500.0
124335,729,325,487000.0,487500.0
124337,655,239,487000.0,487500.0
124340,653,210,487000.0,487500.0
124346,653,137,487000.0,487500.0
124409,742,179,487000.0,487500.0
124428,821,114,487000.0,487500.0
124435,821,86,487000.0,487500.0
124438,821,10,487000.0,487500.0
124514,819,99,487000.0,487500.0
124527,818,129,487000.0,487500.0
124531,818,60,487000.0,487500.0
124551,818,58,487000.0,487500.0
124600,808,173,487000.0,487500.0
124608,809,222,487000.0,487500.0
124624,813,205,487000.0,487500.0
124626,813,154,487000.0,487500.0
124639,1574,354,487000.0,487500.0
124645,1,3900,486500.0,487000.0
124648,83,3898,486500.0,487000.0
124710,125,4044,486500.0,487000.0
124711,125,4044,486500.0,487000.0
124722,236,7872,486500.0,487000.0
124723,18,3726,486500.0,487000.0
124728,130,3619,486500.0,487000.0
124730,130,3519,486500.0,487000.0
124733,130,3409,486500.0,487000.0
124748,131,3378,486500.0,487000.0
124808,455,359,487000.0,487500.0
124816,453,340,487000.0,487500.0
124834,434,339,487000.0,487500.0
124854,426,408,487000.0,487500.0
124904,511,408,487000.0,487500.0
124905,509,389,487000.0,487500.0
124926,618,258,487000.0,487500.0
124935,618,917,487000.0,487500.0
124939,618,954,487000.0,487500.0
124947,618,929,487000.0,487500.0
125004,629,862,487000.0,487500.0
125041,694,875,487000.0,487500.0
125048,681,842,487000.0,487500.0
125111,710,898,487000.0,487500.0
125116,640,807,487000.0,487500.0
125125,634,747,487000.0,487500.0
125137,1260,1264,487000.0,487500.0
125149,622,691,487000.0,487500.0
125157,690,654,487000.0,487500.0
125226,823,507,487000.0,487500.0
125242,834,495,487000.0,487500.0
125243,834,395,487000.0,487500.0
125255,812,313,487000.0,487500.0
125312,823,333,487000.0,487500.0
125329,1120,325,487000.0,487500.0
125339,810,64,487000.0,487500.0
125348,1620,80,487000.0,487500.0
125358,221,3489,486500.0,487000.0
125414,385,3460,486500.0,487000.0
125424,455,3313,486500.0,487000.0
125431,479,3313,486500.0,487000.0
125441,487,3306,486500.0,487000.0
125447,491,3218,486500.0,487000.0
125449,423,3151,486500.0,487000.0
125459,291,3165,486500.0,487000.0
125539,371,3068,486500.0,487000.0
125541,371,3040,486500.0,487000.0
125550,398,2995,486500.0,487000.0
125601,339,2997,486500.0,487000.0
125602,341,2909,486500.0,487000.0
125625,146,2673,486500.0,487000.0
125635,136,2705,486500.0,487000.0
125649,112,2763,486500.0,487000.0
125656,254,2763,486500.0,487000.0
125714,315,2735,486500.0,487000.0
125726,336,2737,486500.0,487000.0
125733,339,2731,486500.0,487000.0
125735,365,2583,486500.0,487000.0
