time,ask qty,bid qty,bid price,ask price
144316,678,979,896000.0,897000.0
144328,237,735,896000.0,897000.0
144338,200,621,896000.0,897000.0
144350,180,583,896000.0,897000.0
144354,294,366,896000.0,897000.0
144358,1647,93,897000.0,898000.0
144408,63,330,896000.0,897000.0
144411,76,497,896000.0,897000.0
144421,745,1047,896000.0,897000.0
144445,861,1863,896000.0,897000.0
144452,874,1731,896000.0,897000.0
144454,936,1607,896000.0,897000.0
144505,947,2143,896000.0,897000.0
144506,947,2143,896000.0,897000.0
144510,434,1724,896000.0,897000.0
144519,305,1668,896000.0,897000.0
144521,222,1701,896000.0,897000.0
144540,1770,543,897000.0,898000.0
144542,1775,500,897000.0,898000.0
144553,1311,474,897000.0,898000.0
144603,821,614,897000.0,898000.0
144609,190,733,897000.0,898000.0
144613,204,691,897000.0,898000.0
144618,6930,558,898000.0,899000.0
144619,3465,279,897000.0,898000.0
144620,1027,586,897000.0,898000.0
144631,1019,456,897000.0,898000.0
144637,963,324,897000.0,898000.0
144639,997,345,897000.0,898000.0
144649,533,569,897000.0,898000.0
144703,105,612,897000.0,898000.0
144709,3608,378,898000.0,899000.0
144721,3642,518,898000.0,899000.0
144724,3190,519,898000.0,899000.0
144737,297,604,898000.0,899000.0
144739,238,602,898000.0,899000.0
144740,222,596,898000.0,899000.0
144748,176,682,898000.0,899000.0
144749,176,682,898000.0,899000.0
144800,14838,512,899000.0,900000.0
144804,14758,339,899000.0,900000.0
144812,14581,268,899000.0,900000.0
144815,14504,265,899000.0,900000.0
144820,212,477,898000.0,899000.0
144832,1915,526,898000.0,899000.0
144834,2067,565,898000.0,899000.0
144837,14477,391,899000.0,900000.0
144838,14480,141,899000.0,900000.0
144844,14466,49,899000.0,900000.0
144848,36,568,898000.0,899000.0
144857,415,481,898000.0,899000.0
144907,482,422,898000.0,899000.0
144919,754,462,898000.0,899000.0
144936,807,210,898000.0,899000.0
144937,807,210,898000.0,899000.0
144938,564,106,898000.0,899000.0
144952,850,451,897000.0,898000.0
